gameid,gamedate,home_teamid,away_teamid,home_win_avg_prev5,away_win_avg_prev5,home_points_avg_prev5,away_points_avg_prev5,home_opponent_points_avg_prev5,away_opponent_points_avg_prev5,home_assists_avg_prev5,away_assists_avg_prev5,home_blocks_avg_prev5,away_blocks_avg_prev5,home_steals_avg_prev5,away_steals_avg_prev5,home_fieldgoalsattempted_avg_prev5,away_fieldgoalsattempted_avg_prev5,home_fieldgoalspercentage_avg_prev5,away_fieldgoalspercentage_avg_prev5,home_threepointersattempted_avg_prev5,away_threepointersattempted_avg_prev5,home_threepointerspercentage_avg_prev5,away_threepointerspercentage_avg_prev5,home_freethrowsattempted_avg_prev5,away_freethrowsattempted_avg_prev5,home_freethrowspercentage_avg_prev5,away_freethrowspercentage_avg_prev5,home_reboundstotal_avg_prev5,away_reboundstotal_avg_prev5,home_foulspersonal_avg_prev5,away_foulspersonal_avg_prev5,home_turnovers_avg_prev5,away_turnovers_avg_prev5
22301210,2023-12-06,1610612750,1610612759,0.8,0,109.4,106,103.2,124,26,29,8,5.4,7.8,6.8,83.6,91.8,0.45920000000000005,0.44720000000000004,32.2,37.4,0.3736,0.3216,26,15.4,0.7859999999999999,0.757,45.8,41.8,19.6,19.2,15.4,18.6
22301230,2023-12-07,1610612747,1610612740,0.8,0.4,110,114.6,101.4,113.2,27,26.6,3.4,3.6,8.4,9.6,88.8,87.6,0.4652,0.4896,28.8,27.6,0.3122,0.3626,25.4,25.6,0.743,0.7316,47.6,44.2,16.2,20,13.6,12.4
22301229,2023-12-07,1610612749,1610612754,1,0.6,129.8,138.2,119.6,137.2,28.2,32.6,6.4,7.6,8.8,7.4,91,92,0.5272,0.5626,37.8,39.2,0.40599999999999997,0.40120000000000006,23.8,26.4,0.7744,0.749,44.8,33.6,20,24.4,12.2,11
22301219,2023-12-08,1610612751,1610612764,0.8,0.2,120.4,122.6,107.8,124.8,26.8,27.4,6.2,4.2,7,8,89.2,92.4,0.48860000000000003,0.48339999999999994,39.4,31,0.4008,0.38739999999999997,22,26.6,0.7716,0.8106,49.8,41.6,17.2,22,11.8,11.8
22301227,2023-12-08,1610612738,1610612752,1,0.6,119,116.6,106.6,115.2,27.8,25.2,5.6,4,6.2,6.8,85,90.2,0.5,0.4683999999999999,42.8,34.4,0.4076000000000001,0.3676,20.2,24.4,0.8346,0.7846,47.2,44.8,18.4,17.8,15,12.6
22301218,2023-12-08,1610612755,1610612737,0.4,0.4,125.4,120.4,118.2,123.2,24,22.4,4.2,3,7.6,10.4,93,97.6,0.4772,0.4444,33.2,41,0.37120000000000003,0.3916,27.4,22.6,0.8617999999999999,0.7746,45,42.6,19.4,17.4,11.6,11.6
22301223,2023-12-08,1610612759,1610612741,0,0,112.8,105,123.8,119.4,28.4,22.4,6.4,4,5.6,7,89,88.6,0.4516,0.4386,38.6,34.6,0.35660000000000003,0.3718,21.8,19.4,0.8492000000000001,0.7732,44.4,39.8,22.4,20.4,16.2,10.4
22301221,2023-12-08,1610612763,1610612750,0.2,0.8,102.4,116.4,109.8,113.6,24.6,25.4,5.2,5,6.2,6.6,90.2,83.6,0.43740000000000007,0.49640000000000006,40.2,31.4,0.3316,0.3624,13.6,25.8,0.7445999999999999,0.8501999999999998,40,39.6,19.8,19.2,13.6,13.4
22301217,2023-12-08,1610612753,1610612765,1,0,127.2,109.2,115.4,124.6,30.4,23,5.4,5.8,7,5,85.2,86.6,0.5426,0.46799999999999997,28.4,29.2,0.425,0.353,28.4,23.4,0.8006,0.7796000000000001,44.2,45.2,24,20.8,15.8,16.8
22301224,2023-12-08,1610612743,1610612745,1,0,123.8,111.2,114.6,117.6,32.4,29.4,3.2,4.8,5.8,4.6,88.8,87.8,0.5168,0.47919999999999996,33.6,35.8,0.38360000000000005,0.34320000000000006,25.6,19,0.7465999999999999,0.7794000000000001,42.4,42.2,19.6,23.8,10.8,12.8
22301216,2023-12-08,1610612766,1610612761,0.4,0.2,112.4,107.6,121.4,118.8,26.4,24.8,4.4,3.2,6.2,8.2,91.8,89.2,0.4588,0.44539999999999996,32.4,32,0.39239999999999997,0.35760000000000003,18.4,23.2,0.852,0.7605999999999999,44.2,43.4,18.2,16.2,11.8,14.2
22301226,2023-12-08,1610612757,1610612742,0.2,0.4,100.4,111.4,113.4,117.6,23.2,24.4,3.6,3.6,10,4.4,90.4,94.4,0.4156000000000001,0.4418,38.6,43.8,0.32480000000000003,0.32700000000000007,17,19,0.7462,0.7182,38.6,45,19,18,16,11
22301225,2023-12-08,1610612762,1610612746,0.6,0.6,120.4,117.2,119.2,109.8,27,26.8,7.2,2.6,6.6,9.6,93.8,90.8,0.45380000000000004,0.4686,41.4,30.6,0.3358,0.39540000000000003,26.4,24.8,0.8177999999999999,0.8074,49.8,44.6,21.4,19.6,15.8,9.4
22301222,2023-12-08,1610612760,1610612744,0.8,0.2,124.6,115,109.2,115.4,27.8,26.4,7,3.4,9,6.8,88.4,88.4,0.4986,0.4612,36.2,38.4,0.3796,0.346,27.2,26,0.8442000000000001,0.7689999999999999,42.4,46,22.4,22.8,11.4,14.2
22301220,2023-12-08,1610612748,1610612739,0.6,0.8,125,115.8,125.8,111.4,28,25.6,2.8,3.6,5.8,8.2,87.6,87,0.5186000000000001,0.4936,29.6,30,0.4162,0.3634,26,24.8,0.8437999999999999,0.7719999999999999,37.4,46,21.2,19.4,11.8,13.4
22301228,2023-12-08,1610612756,1610612758,0.8,0.6,120.6,117.4,113,118,25,27.8,6.8,3,6.4,6.6,80.8,87.6,0.5022,0.47800000000000004,25.8,41.2,0.4064,0.38499999999999995,32.8,23,0.8959999999999999,0.7736,40,42,19.8,21.4,13.6,13.8
62300001,2023-12-09,1610612747,1610612754,0.8,0.8,115.6,138.6,98.4,133.6,28,32.4,4,7.4,7,7.6,89.4,94.4,0.4806,0.5561999999999999,30,38,0.368,0.36160000000000003,25.4,27.6,0.7499999999999999,0.7486,51,37.4,16.8,25.8,13,11
22300302,2023-12-11,1610612760,1610612762,0.8,0,126.6,96.4,112.4,121,26.2,24,6.8,4.2,10.4,6.6,90.8,88.2,0.5002000000000001,0.403,36.4,36.2,0.3282,0.33419999999999994,28.4,17.2,0.8298,0.7806000000000001,42,43.8,21.4,17.6,10.8,19.2
22300300,2023-12-11,1610612749,1610612741,0.8,0.2,127.2,107.4,120.2,118.2,26.2,23,7.6,3,7.8,7,91.4,89,0.5126000000000001,0.4548,35.4,31.8,0.4032,0.398,25.4,20,0.7544000000000001,0.7088000000000001,45.8,41.6,20.2,19.2,13.2,10.4
22300298,2023-12-11,1610612745,1610612759,1,0,107.4,103.8,96.6,119.2,23,27.4,5.8,4.8,7.4,7.8,86.4,94,0.4478,0.4246,34.4,37.8,0.3588,0.313,22.8,15.8,0.7956000000000001,0.7674,47.6,42.4,19.4,18.2,12,18.4
22300304,2023-12-11,1610612746,1610612757,0.6,0.4,108.2,107.6,106.2,108.2,24.4,21.8,7.6,4,6.2,10,88.4,88.6,0.45,0.43899999999999995,30.4,34.2,0.32999999999999996,0.39580000000000004,24.2,21,0.766,0.8390000000000001,47.2,39.6,19.6,22.8,11.8,16
22300296,2023-12-11,1610612737,1610612743,0.2,0.4,128.4,107.4,131.6,110.8,25.8,29.4,5.2,5.2,8.4,8,93.8,94.2,0.49660000000000004,0.4598000000000001,35.8,28,0.38899999999999996,0.338,26.2,18,0.853,0.6744,43,44.4,20.8,18.2,14,11.4
22300293,2023-12-11,1610612765,1610612754,0,0.6,104,134,118.4,133,26.4,31.4,5.6,7.8,8,8.2,90.8,94.8,0.43979999999999997,0.5266,32,38.8,0.30840000000000006,0.3402,18.2,27.6,0.8232000000000002,0.785,44.4,35.6,22.8,26.8,16.4,10.6
22300294,2023-12-11,1610612753,1610612739,1,0.8,127,114.4,109.8,109.2,30.2,25.2,4.8,3.4,6.2,8.2,86.8,87.2,0.5442,0.49960000000000004,27.8,31.6,0.433,0.36360000000000003,26.2,21.4,0.785,0.7494,45,47.2,23.8,18,15.4,13.8
22300292,2023-12-11,1610612766,1610612748,0.6,0.6,116.4,110.8,118.6,102.2,28.8,27.6,4.8,3,6.6,8,89.4,87,0.4888,0.46240000000000003,32.2,35.8,0.4502,0.40380000000000005,18,18.8,0.8592000000000001,0.8446,41.8,42.6,18.4,18.6,12.6,11.6
22300295,2023-12-11,1610612755,1610612764,0.4,0.2,123,119.2,115.8,126.2,23.2,26,4.4,5,7.8,7.4,89.4,91.2,0.47280000000000005,0.47619999999999996,32.6,31.2,0.3598,0.355,30.8,27.2,0.8540000000000001,0.7868,43.8,40.4,19.2,22.2,11.4,13
22300301,2023-12-11,1610612740,1610612750,0.8,0.8,122.2,121,109.2,114,29.4,26.6,4.6,5.6,9.2,5.6,85.6,85,0.5115999999999999,0.5076,29.6,32.2,0.3464,0.359,28.8,26.8,0.85,0.8634000000000001,45,42,22,18.8,14.4,12
22300303,2023-12-11,1610612758,1610612751,0.6,0.4,122.6,118,123.6,122,28.2,27.8,3.8,4.4,5.4,4.8,88.8,94.6,0.48760000000000003,0.46399999999999997,40.4,36,0.3892,0.40599999999999997,28,19.6,0.7374,0.7615999999999999,43,45.8,18.8,20,11.8,13.2
22300299,2023-12-11,1610612763,1610612742,0.2,0.6,98.8,114.4,109.8,113.8,24.8,24.6,5,4,6.6,5.2,87.2,94.6,0.4324,0.4606,37.6,43.2,0.3382,0.322,14.8,18.2,0.7382,0.7372,38.2,44.4,19.8,19.4,13.4,10
22300297,2023-12-11,1610612752,1610612761,0.8,0.2,115,112,104.8,119.2,22,26.2,4.2,3.4,8,8,86,89.6,0.4812,0.4694,34.6,31,0.3922,0.3412,25.6,24.2,0.7333999999999999,0.738,43.8,44.4,16,17.6,12.4,15.2
22300308,2023-12-12,1610612756,1610612744,0.6,0,115.2,118.2,112.8,121.2,24,27,7,3,7.8,5.8,80.4,89.8,0.47859999999999997,0.4606,26,39.8,0.3656,0.36660000000000004,34.4,26.4,0.8398,0.7818,41.6,49.2,19.4,25.6,14,17.8
22300306,2023-12-12,1610612742,1610612747,0.4,0.6,119,113,115,117.6,27.6,27.2,5.6,6,7.6,7.2,91.4,84.6,0.4619999999999999,0.48819999999999997,41.6,30.2,0.36560000000000004,0.3366,26,25.2,0.7202,0.7781999999999999,42.8,42,17.6,16.2,10.6,15.8
22300307,2023-12-12,1610612741,1610612743,0.8,0.6,111.4,116,109.2,114.2,26.4,31.8,6.2,6,7.4,8.2,87.6,93,0.4654000000000001,0.4986,36.8,27.8,0.38180000000000003,0.3742,20.2,19.6,0.7948000000000001,0.6902000000000001,45.8,45,18.6,19.2,14.8,11.6
22300309,2023-12-12,1610612746,1610612758,0.8,0.6,113.4,114.4,108.4,115.2,25.6,26.6,7.8,2.6,5.4,6,87.8,89,0.4688,0.4612,29.8,40.6,0.347,0.371,25.2,22.2,0.8276,0.7752000000000001,46.4,43.6,18.8,21.4,11.4,13.6
22300305,2023-12-12,1610612738,1610612739,1,0.8,122.8,109.2,111.6,103.6,27.2,23.4,6,3.8,7.2,9.6,87.4,86,0.5042,0.47119999999999995,43.6,32.6,0.4,0.3172,21.2,24.6,0.8184000000000001,0.7362,46.6,49,17.8,19,14.4,14.4
22300310,2023-12-13,1610612765,1610612755,0,0.4,108,118,123.2,122,27.4,24.8,5.4,7,8.8,8.4,90.8,87.4,0.4622,0.46719999999999995,33.6,33.8,0.3108,0.34500000000000003,19,30,0.792,0.8206,41.8,42.4,21.6,22.6,15.8,15.2
22300317,2023-12-13,1610612756,1610612751,0.6,0.2,115,119.8,114.6,126.8,24.2,26.2,6.8,4.8,7.8,4.8,82,93,0.4558,0.4678,30.4,32.8,0.355,0.4226,35.6,22.8,0.8176,0.8320000000000001,42.2,46.2,20.2,20.2,14,13.6
22300318,2023-12-13,1610612762,1610612752,0.6,0.4,115.4,117.2,116.4,122,26.2,25.6,7.2,3.4,8,6.6,93.6,89.6,0.44299999999999995,0.4694,40.4,34.2,0.305,0.3644,25,25.8,0.8,0.7928000000000001,50,44,20.2,17.6,17.4,13.2
22300316,2023-12-13,1610612759,1610612747,0,0.4,111.2,116.6,122.2,124,28.8,28.6,7.6,5.6,5,5.8,87.2,86.6,0.45220000000000005,0.49700000000000005,39.8,30.2,0.3542,0.3572,21.2,24.4,0.8539999999999999,0.7751999999999999,44.8,41.2,22.2,17,15.8,15.2
22300314,2023-12-13,1610612745,1610612763,1,0.6,105.2,108.8,92.8,106.2,23,21.4,5.2,7.6,7,7.4,87.4,87,0.43479999999999996,0.45039999999999997,35.2,31.2,0.3632,0.3178,21.2,24,0.8084,0.8367999999999999,51.2,45.8,18.6,21.4,13.4,13.8
22300312,2023-12-13,1610612748,1610612766,0.4,0.2,123.2,108.8,126.6,122.6,26.6,24.8,3,5.8,4.6,6.8,87.2,89.4,0.5114000000000001,0.4704,30.6,33.8,0.42279999999999995,0.4096,25.8,14.2,0.8022,0.7694,36,39.2,23,21,11.8,14.6
22300311,2023-12-13,1610612764,1610612740,0,0.2,115.8,109.2,131.8,118.6,29.8,25.8,4.2,3.6,5.8,9.8,90,89,0.5088,0.46340000000000003,34,29,0.3308,0.32439999999999997,14,24.2,0.9164,0.7234,35.4,42.6,19.6,20.4,12.2,11.8
22300315,2023-12-13,1610612749,1610612754,0.8,0.6,127.6,128.8,120.4,127.2,27.4,31,7.2,6.6,7.6,8.4,90.2,94.4,0.5105999999999999,0.5184,36.6,36,0.4262,0.3262,26.2,25.8,0.759,0.7824,45.4,38.4,20,25.8,13.6,11.4
22300313,2023-12-13,1610612761,1610612737,0.6,0.2,116.8,116,111.4,126.6,32.4,20.6,6,3.4,7,8.4,92.8,98,0.4782,0.42119999999999996,34.2,41.4,0.3316,0.361,22.2,22.8,0.7614000000000001,0.8156000000000001,46,43.8,19.2,19,11.6,12.4
22300322,2023-12-14,1610612743,1610612751,0.8,0.4,118.2,121.6,114.2,125,29.4,25.8,3.2,5,5.4,6.6,87.8,93.8,0.49380000000000007,0.47059999999999996,31.4,33.6,0.378,0.41480000000000006,26.4,24,0.747,0.8126,42.8,44.2,21.2,18.6,10.8,12.6
22300323,2023-12-14,1610612757,1610612762,0.2,0,102.8,100.6,116,121.6,22.6,25.4,2.8,5.4,9.6,7.2,92.4,87,0.41200000000000003,0.4210000000000001,40.2,35,0.33060000000000006,0.3474,17.6,18.2,0.764,0.8210000000000001,38.8,43.6,19.6,17.4,16.2,19.8
22300325,2023-12-14,1610612746,1610612744,0.8,0,115.8,120.4,110.6,123.4,24.8,28,7,3.2,6.4,6.6,87,91,0.48719999999999997,0.4638,29.8,42,0.36760000000000004,0.3734,23.2,26.6,0.8695999999999999,0.7614000000000001,44.8,49.6,19,27.2,12.2,19
22300321,2023-12-14,1610612742,1610612750,0.6,0.8,121.8,119.4,114.2,111.6,28.6,28.2,6.2,5.2,7.4,5,91.6,84.8,0.4676,0.5042,43.4,34,0.3926,0.3942,25,25,0.7454000000000001,0.825,42,43.4,18,21.6,10.6,13.6
22300320,2023-12-14,1610612748,1610612741,0.4,0.2,121.8,112.8,124.4,121.6,27.2,23.6,3,3.4,5,6.2,88.2,94.2,0.503,0.4600000000000001,29.6,29.8,0.437,0.409,24.8,21.6,0.8,0.6688000000000001,39,44.2,21.4,19.4,14.6,9.2
22300324,2023-12-14,1610612758,1610612760,0.6,0.6,122.4,118.8,123.2,110,29.4,24.4,3.6,5.8,5.6,9.2,91,91.6,0.4718,0.48019999999999996,41,32.4,0.40519999999999995,0.4114000000000001,26.4,20.6,0.753,0.8586,44.2,41.2,19.8,20.4,12.4,12.4
22300319,2023-12-14,1610612738,1610612739,1,0.6,123,110,111,108.6,26.4,24.2,6.8,2.8,8.4,9.8,87.4,89.4,0.48979999999999996,0.4548,44,35.6,0.40079999999999993,0.3416,23,22.2,0.8535999999999999,0.7172000000000001,47,46.6,17.4,19.4,14.4,13.4
22300326,2023-12-15,1610612766,1610612740,0.6,0.4,117.6,117.6,117.4,122,29.2,25.6,4.2,3.4,6.2,9,89.8,89.6,0.4864,0.4838,33.4,28.6,0.43600000000000005,0.3574,19.8,26.6,0.8446,0.7746000000000001,40.8,43.4,18.4,20.4,12.2,11.2
22300331,2023-12-15,1610612759,1610612747,0,0.4,113.4,116.8,122.6,124.8,29.2,28,7,4.8,5.6,6.8,89.8,86.8,0.45920000000000005,0.5002000000000001,39.2,31.8,0.36560000000000004,0.37059999999999993,19.6,23.6,0.8368,0.7214,46,41.6,19.8,17.2,16.2,14.8
22300329,2023-12-15,1610612738,1610612753,1,0.6,123.6,107.8,111.8,111.4,26,22.2,7.8,6.2,8,8.4,85.4,84,0.5025999999999999,0.4502,41.8,26.8,0.4176,0.2714,23,31.8,0.8635999999999999,0.7747999999999999,44.2,41.4,16.6,22.8,14.4,14.2
22300328,2023-12-15,1610612764,1610612754,0,0.6,116.8,127.6,134.2,126.8,30.8,31,5.2,6.8,6,7.6,88.6,94.8,0.5146,0.5064,35.6,34.6,0.35059999999999997,0.3362,14.2,25.8,0.9096,0.8074,32.8,40.6,18.4,26,12.8,13
22300327,2023-12-15,1610612755,1610612765,0.6,0,127,105.8,109.6,125.4,26.2,21.2,5,5,9.6,4.8,91.2,85.2,0.4822,0.46559999999999996,37.4,28.8,0.3922,0.3242,28.8,23,0.8358000000000001,0.7596,45.6,43,19.4,20.4,11,16.8
22300330,2023-12-15,1610612761,1610612737,0.6,0.2,115.4,121,114.4,131,31.4,24,6.8,4.2,5.6,9.2,89.8,100.4,0.48539999999999994,0.4354,33.8,39,0.35960000000000003,0.3772,21.2,22.8,0.7788,0.8366,46,43.6,18.2,19.2,13,10.6
22300332,2023-12-15,1610612763,1610612745,0.2,0.2,101.4,113.2,113.4,117.8,24.4,26.6,5,4.8,7,3.8,86,87.4,0.4468,0.46699999999999997,37.6,36.2,0.34280000000000005,0.3342,16,25.4,0.7208,0.767,37.4,44.8,19.4,22.8,14.8,11.2
22300333,2023-12-15,1610612756,1610612752,0.4,0.2,112.8,115.4,114.8,123.8,25.4,24.4,6,3.4,7,7.2,83.6,90.2,0.46159999999999995,0.4556,30.4,34.6,0.3406,0.32420000000000004,30.6,28.4,0.8188000000000001,0.783,43.4,43.8,19.8,19.2,13.4,13
22300336,2023-12-16,1610612739,1610612737,0.6,0.4,112.8,125,108.4,126.2,28,26.6,5,4.4,8,8.2,91.2,100.4,0.48740000000000006,0.46900000000000003,32.2,38.4,0.3272,0.3962,15.6,19.2,0.867,0.8198000000000001,44.2,45.8,19.2,19.8,16.2,11.2
22300337,2023-12-16,1610612748,1610612741,0.4,0.4,120.2,116,123,120.6,26,26,2.2,3.4,4.8,6.8,85.4,96.4,0.4934,0.4544,30.4,31.6,0.43179999999999996,0.398,27.6,23.8,0.8208,0.6758000000000001,40.4,45.4,21,20,15.6,7.6
22300338,2023-12-16,1610612750,1610612754,0.8,0.4,106.4,123.4,102,128.4,24,31,8.6,6.8,7.2,8.2,85,99.2,0.4394,0.46440000000000003,33.4,36.2,0.3688,0.31120000000000003,23.8,25,0.8074,0.7974,48,42.4,17.6,26.2,15.4,14
22300335,2023-12-16,1610612766,1610612755,0.4,0.6,114.8,124,116.2,121.8,27,26.2,3.6,5.4,5.8,7.8,87.4,87.4,0.48719999999999997,0.49240000000000006,31.8,33.4,0.4274,0.3746,20.6,30.8,0.8088000000000001,0.8253999999999999,37.2,43.4,19.6,22,11.2,14.4
22300342,2023-12-16,1610612758,1610612762,0.6,0.2,123.2,104,123.2,120.2,30.8,25.8,3,6.6,5.2,7.6,91.8,89.6,0.4806,0.434,41.2,35.4,0.417,0.3494,22.2,15.8,0.7767999999999999,0.8452,44.4,43.8,19.6,17.6,13.8,17.2
22300334,2023-12-16,1610612749,1610612765,0.8,0,134,104.2,125.2,128.6,29,21,6.6,5.2,6.6,3.8,90.2,83.2,0.5398000000000001,0.4662,33.6,26,0.4114,0.31079999999999997,29.4,24.6,0.7632,0.7428,43.6,41.2,20.8,21.6,13.4,17.6
22300343,2023-12-16,1610612746,1610612752,1,0.4,119.2,123.2,110.6,124.8,26.6,26.8,7,3.8,6.4,7.4,86.2,88.2,0.506,0.5056,32.2,32.8,0.3888,0.394,22.4,27.2,0.8782,0.7956,43,41.4,18.4,18.6,12.4,13.2
22300340,2023-12-16,1610612743,1610612760,0.8,0.4,121.4,117.4,113.4,111,30.8,24.4,3.6,5.8,6.6,9.2,89.2,92,0.49960000000000004,0.4624,31.6,35,0.3818,0.403,26.2,22,0.782,0.8564,43.4,40.6,20.2,22.2,11.4,12.8
22300341,2023-12-16,1610612757,1610612742,0.2,0.6,106.6,112.4,118.6,113,23.8,23.6,3,5,9.6,5.6,94.8,93.4,0.4206,0.45620000000000005,41.6,42.8,0.33340000000000003,0.326,18,16.2,0.7224,0.7989999999999999,42.6,43.8,17.8,19.6,15.6,11.4
22300339,2023-12-16,1610612744,1610612751,0.8,0.4,118.4,118.8,115.6,125.4,28.8,25.6,2.8,5.2,4.6,6.6,84.6,95.8,0.46699999999999997,0.45859999999999995,40.8,32.4,0.40199999999999997,0.39039999999999997,28.4,22.6,0.808,0.807,46,46.8,19.4,19.2,14.8,12.8
22300345,2023-12-17,1610612759,1610612740,0.2,0.6,119.4,117.6,120.8,120.6,31.6,25,6.6,4.2,5.8,8.8,90.8,88,0.4716,0.4788,40,29.6,0.3988,0.36039999999999994,20.6,28,0.8586,0.8074,45.2,43.6,20.2,18.8,14.8,12.8
22300346,2023-12-17,1610612749,1610612745,0.8,0.4,136.8,110.6,123.8,112.8,27.2,24.6,7,6.2,6.6,4.6,90,86,0.5342,0.44719999999999993,35.4,33.8,0.417,0.34659999999999996,32.8,28,0.772,0.7842,44.6,45.4,21.8,21.8,13.2,11.8
22300344,2023-12-17,1610612738,1610612753,1,0.4,124.4,110.8,114.6,118.2,25,23.2,7.4,6,9.6,7,85.8,85,0.5025999999999999,0.4688,40.4,28.2,0.4176,0.2942,24.6,29.4,0.8535999999999999,0.7592,40.6,41.2,17.4,23,13.4,15.4
22300348,2023-12-17,1610612757,1610612744,0.2,0,111.6,120,123.4,123,23.8,26.6,3,3,9,6.2,95.8,91.4,0.43979999999999997,0.45519999999999994,40.6,44.6,0.32320000000000004,0.38199999999999995,18.8,24.6,0.7507999999999999,0.8094000000000001,41.8,49.6,18.6,25.2,14,18.4
22300347,2023-12-17,1610612756,1610612764,0.4,0.2,115,113.8,118.8,129.2,27,24.4,4.8,4.6,7,7.8,84.8,88.2,0.47319999999999995,0.465,30.6,30,0.35259999999999997,0.33199999999999996,29.6,29.2,0.7962,0.7538,41.4,40,19.8,21.2,13.4,15.6
22300353,2023-12-18,1610612748,1610612750,0.4,0.8,115.4,119,119.8,107.8,26.2,28.4,2.4,4.6,5.4,5.6,84.8,86.4,0.4854000000000001,0.49660000000000004,33.2,34,0.4298,0.4008,23.6,24.6,0.8039999999999999,0.798,37,45.8,19.2,21.2,14.8,14.2
22300352,2023-12-18,1610612737,1610612765,0.2,0,130,104.4,134.2,129.4,25.2,21,4.4,5.4,8,5.2,98,85.8,0.4788,0.46179999999999993,38.4,26.4,0.3888,0.2844,24.6,22.8,0.8879999999999999,0.7634,44,40.2,21,21.6,13,15.8
22300358,2023-12-18,1610612758,1610612764,0.8,0,124.8,110.2,117.8,130.2,33.6,23.4,3.2,4.6,6.2,7.8,91.6,89.4,0.4958,0.446,42,33.4,0.4514,0.3238,19.6,27.6,0.752,0.728,44,39.6,19,22.4,14.6,14.4
22300351,2023-12-18,1610612755,1610612741,0.8,0.4,130.4,117.4,104.6,120.6,27.4,26.8,6.4,3.8,12,7.8,93.8,95.2,0.47400000000000003,0.4542,38.8,32.8,0.3944,0.4072,30.6,25.2,0.8527999999999999,0.7006,48.2,45.4,21.2,20.2,11.6,8.4
22300356,2023-12-18,1610612743,1610612742,0.6,0.8,122.6,113.6,115.4,110.6,31.6,23.6,3.2,5,6.8,6.8,93.2,92.2,0.48319999999999996,0.45620000000000005,33.4,42.8,0.3872,0.326,24.6,18.4,0.8008000000000001,0.8400000000000001,45.4,43.4,20.8,19.8,10.4,11.6
22300350,2023-12-18,1610612754,1610612746,0.4,0.8,123,119,119.8,108.2,27,27.2,6.2,4.2,9,9.2,94,91.2,0.481,0.48040000000000005,36.2,31.6,0.37160000000000004,0.394,23.2,24.2,0.8128,0.7847999999999999,38.8,44.2,23.2,18.4,13.2,10
22300359,2023-12-18,1610612747,1610612752,0.8,0.2,114,123.8,100.4,132.4,26,24.8,5,4,6.8,7.6,89.8,89,0.4734,0.4992,26.8,32.6,0.323,0.368,27,29.2,0.7411999999999999,0.8099999999999999,51.6,40.6,18.8,20,14,12.6
22300357,2023-12-18,1610612762,1610612751,0.8,0.4,111.4,113.8,111,120.8,27,26.2,7,5.6,6.8,6.2,90.2,91.8,0.4474,0.458,39.6,34,0.31599999999999995,0.38359999999999994,22.8,20.8,0.7802,0.8138,48.8,43.4,20.2,18.6,16.8,12.8
22300355,2023-12-18,1610612760,1610612763,0.8,0.4,128.8,105.6,119,108,26.4,21.8,7,7.8,8.4,7.4,92.2,86.2,0.501,0.44279999999999997,36.2,32.2,0.346,0.3038,27.8,23.6,0.858,0.8168,41.8,44.6,21.4,22.4,10,13.2
22300349,2023-12-18,1610612739,1610612745,0.8,0.4,115.2,111.4,108,114.2,28.4,23.2,4.8,5.8,7,5.8,93.2,86,0.48979999999999996,0.4542,35,33.4,0.3392,0.3728,14,26.4,0.8664,0.797,46.6,43.6,20.4,20.6,15.6,11.4
22300354,2023-12-18,1610612761,1610612766,0.4,0.2,112,108.2,117.8,119.8,31,26,6.8,6,5.6,8,88.6,86,0.48319999999999996,0.4832000000000001,32.2,33,0.35760000000000003,0.4184,20.8,14.2,0.7425999999999999,0.8240000000000001,44.4,38.2,19.2,19.6,13,16.4
22300362,2023-12-19,1610612744,1610612738,1,0.4,118.6,107.2,113.6,112.2,28,22.4,3,7,4.8,6.4,83.4,87.8,0.47300000000000003,0.44539999999999996,38,39.4,0.43,0.31779999999999997,28.2,22.2,0.836,0.7458,44.6,44.8,18.8,16.8,14.4,15.2
22300361,2023-12-19,1610612749,1610612759,0.8,0,133.2,102.8,123.2,113.2,25.8,26.6,6,4.6,5,8.2,89.8,92.8,0.5134000000000001,0.4184,35,40,0.36819999999999997,0.2774,35.4,18.4,0.7914,0.7704,46.4,44,21.8,18.4,14.2,16.8
22300363,2023-12-19,1610612757,1610612756,0.2,0.6,116.2,114.8,120.2,111.4,24.2,27,3.4,8,9,7.2,95.8,87.6,0.454,0.47240000000000004,40.8,33,0.34440000000000004,0.38499999999999995,19.2,23.8,0.8,0.825,43,44.6,19.6,20.2,13,15.2
22300360,2023-12-19,1610612740,1610612763,1,0.4,122.4,106.8,106.4,109,29.4,23.4,5,7,8.8,8,84.8,86.8,0.5068,0.4476,29.2,36.6,0.3376,0.3303999999999999,32.2,20.8,0.8310000000000001,0.8168,46.4,44.4,20.8,22.4,13.8,15.8
22300368,2023-12-20,1610612751,1610612752,0.8,0.4,122.8,122.2,107.8,125,26.8,23.6,6,4.4,6.4,7,94.4,89.2,0.4848,0.4957999999999999,38.8,34,0.3836,0.3738,21,27.2,0.7532,0.8081999999999999,52.4,43.8,17.2,19.8,11.4,12.4
22300364,2023-12-20,1610612739,1610612762,0.8,0.2,121.2,106.6,113.6,124.2,28.4,26.2,5.4,5.6,8,7.6,93.2,88.8,0.49399999999999994,0.4468,38.4,35,0.3538,0.3322,19.6,17.6,0.8291999999999999,0.8809999999999999,44.4,43.4,21.8,17.2,15.2,16.2
22300372,2023-12-20,1610612742,1610612746,0.4,0.8,117.8,124.4,115,113.8,27.8,26.4,5.8,5.4,7.6,7,90.4,91.8,0.46720000000000006,0.4997999999999999,43,32,0.3658,0.4274,22.8,23.8,0.7508000000000001,0.7828,41.2,43.2,16.8,20.2,12.4,10.8
